subscription_id,customer_id,plan,start_date,end_date,monthly_value
1871,856,enterprise,2024-10-02,,10348.49
1872,856,enterprise,2024-10-02,2025-10-02,10907.68
1873,857,starter,2024-02-03,2025-02-02,506.27
1874,858,growth,2024-12-17,,2379.18
1876,859,starter,2025-02-12,,575.51
1877,859,enterprise,2025-02-12,,10263.77
1878,860,growth,2025-01-05,,2775.42
1879,861,starter,2023-01-10,,431.87
1880,861,starter,2023-01-10,2024-01-10,591.42
1881,862,enterprise,2023-07-24,,12969.07
1882,862,growth,2023-07-24,,2344.77
1883,863,growth,2023-11-16,,2564.12
1884,863,enterprise,2023-11-16,,9655.24
1887,865,growth,2024-08-04,,2114.83
1888,865,starter,2024-08-04,,494.6
1890,866,starter,2024-08-12,2025-08-12,574.95
1892,867,growth,2025-02-15,,2694.57
1896,869,starter,2023-02-09,,485.11
1897,870,growth,2023-05-10,2024-05-09,2321.07
1899,871,growth,2025-02-21,,2720.1
1900,871,growth,2025-02-21,,2047.71
1902,872,starter,2023-12-27,2024-12-26,515.83
1903,872,growth,2023-12-27,2024-12-26,2367.12
1904,873,growth,2024-07-31,,2584.45
1905,873,starter,2024-07-31,2025-07-31,423.33
1906,873,growth,2024-07-31,,2696.65
1907,874,enterprise,2023-09-19,,12385.48
1908,874,enterprise,2023-09-19,,12034.4
1909,874,enterprise,2023-09-19,2024-09-18,11991.14
1911,875,enterprise,2024-11-27,,10613.14
1912,876,enterprise,2024-06-02,,10716.72
1914,876,starter,2024-06-02,,476.6
1915,877,starter,2025-02-16,,502.09
1918,878,starter,2023-10-25,2024-10-24,511.35
1919,878,enterprise,2023-10-25,2024-10-24,10298.76
1921,879,growth,2024-07-17,,2958.52
1922,879,starter,2024-07-17,,597.18
1925,881,growth,2023-12-31,,2102.05
1926,882,growth,2024-07-06,2025-07-06,2587.95
1927,882,starter,2024-07-06,,409.18
1930,883,starter,2023-01-26,,470.59
1931,883,starter,2023-01-26,2024-01-26,419.01
1932,884,growth,2023-01-25,,2887.22
1933,884,starter,2023-01-25,,411.47
1934,885,growth,2023-06-11,2024-06-10,2851.55
1935,885,growth,2023-06-11,,2558.47
1937,886,enterprise,2023-07-25,,11997.27
1938,886,starter,2023-07-25,2024-07-24,560.46
1939,886,growth,2023-07-25,,2912.31
1940,887,enterprise,2024-02-17,,9765.94
1941,888,growth,2023-05-30,2024-05-29,2942.78
1942,888,enterprise,2023-05-30,2024-05-29,11869.37
1944,889,starter,2023-12-18,,484.18
1945,889,enterprise,2023-12-18,,10890.09
1946,889,growth,2023-12-18,2024-12-17,2073.19
1948,890,starter,2023-05-21,,543.35
1951,892,growth,2025-03-13,,2362.86
1952,892,growth,2025-03-13,2026-03-13,2987.98
1954,893,growth,2023-10-06,2024-10-05,2962.67
1955,894,starter,2025-03-28,,573.87
1957,895,enterprise,2023-01-28,,10494.59
1959,896,starter,2024-09-07,2025-09-07,408.95
1961,897,growth,2023-02-03,2024-02-03,2591.13
1962,897,starter,2023-02-03,,563.96
1963,898,enterprise,2024-11-12,,9843.77
1964,899,starter,2023-09-20,2024-09-19,436.04
1965,899,growth,2023-09-20,,2464.91
1966,899,growth,2023-09-20,,2019.66
1967,900,enterprise,2025-03-16,,14086.78
1968,900,growth,2025-03-16,,2351.7
1970,901,growth,2023-02-15,2024-02-15,2223.37
1971,902,starter,2023-11-04,,596.79
1972,902,starter,2023-11-04,,518.94
1974,903,starter,2025-01-10,,489.16
1975,903,growth,2025-01-10,,2129.73
1978,905,growth,2024-10-08,2025-10-08,2205.15
1979,905,starter,2024-10-08,,468.67
1980,906,growth,2024-08-04,2025-08-04,2994.81
1982,906,starter,2024-08-04,2025-08-04,498.32
1983,907,starter,2024-12-11,,448.49
1984,907,starter,2024-12-11,,500.59
1985,907,starter,2024-12-11,,579.62
1986,908,enterprise,2023-09-12,,10481.63
1987,908,growth,2023-09-12,,2830.91
1988,909,starter,2024-08-27,,589.13
1989,909,starter,2024-08-27,,548.5
1990,909,enterprise,2024-08-27,,12816.24
1991,910,starter,2025-03-04,,591.71
1992,910,enterprise,2025-03-04,2026-03-04,13072.04
1993,910,growth,2025-03-04,,2389.8
1996,912,enterprise,2024-09-30,,10579.57
1997,913,enterprise,2025-04-20,,9817.33
1998,913,enterprise,2025-04-20,,12211.65
1999,913,growth,2025-04-20,2026-04-20,2145.88
2000,914,growth,2023-12-07,,2098.14
2001,914,enterprise,2023-12-07,,10923.89
2002,915,starter,2023-11-18,,519.59
2004,916,starter,2025-04-21,,527.16
2007,917,starter,2023-04-15,,474.12
2009,918,enterprise,2025-02-17,2026-02-17,11555.17
2011,919,starter,2023-06-13,2024-06-12,520.38
2012,919,growth,2023-06-13,2024-06-12,2656.7
2013,919,starter,2023-06-13,,492.78
2014,920,growth,2023-09-07,,2021.67
2016,921,enterprise,2023-10-18,2024-10-17,13312.8
2017,922,enterprise,2023-08-30,,13730.26
2018,922,starter,2023-08-30,,538.6
2022,924,growth,2025-04-26,,2462.2
2023,924,starter,2025-04-26,,563.73
2024,924,starter,2025-04-26,,476.41
2025,925,starter,2023-04-19,,578.68
2028,926,growth,2024-08-15,,2359.57
2030,926,starter,2024-08-15,2025-08-15,572.3
2031,927,starter,2023-01-17,,420.89
2033,927,starter,2023-01-17,,417.76
2034,928,growth,2025-02-25,,2973.02
2035,928,starter,2025-02-25,,465.48
2036,929,starter,2024-04-20,2025-04-20,414.23
2037,930,starter,2024-08-30,,498.18
2038,930,enterprise,2024-08-30,,12239.88
2039,931,enterprise,2024-03-16,,11211.85
2040,931,starter,2024-03-16,2025-03-16,484.21
2041,931,enterprise,2024-03-16,,10113.05
2042,932,starter,2024-03-12,,441.08
2044,933,growth,2023-04-27,,2783.17
2046,933,growth,2023-04-27,,2023.23
2048,934,growth,2023-05-18,2024-05-17,2872.95
2050,935,enterprise,2023-05-18,,11806.41
2052,936,growth,2024-12-08,2025-12-08,2174.69
2053,936,starter,2024-12-08,2025-12-08,414.92
2054,936,starter,2024-12-08,,454.34
2059,939,growth,2024-11-19,,2448.58
2061,941,starter,2023-12-21,2024-12-20,408.31
2063,941,starter,2023-12-21,,569.82
2064,942,growth,2023-01-21,2024-01-21,2627.01
2065,943,enterprise,2023-11-30,2024-11-29,9848.82
2067,944,growth,2023-10-08,2024-10-07,2450.72
2068,944,growth,2023-10-08,,2904.5
2073,946,enterprise,2024-11-27,,10765.13
2074,946,starter,2024-11-27,,495.69
2076,947,starter,2023-04-18,2024-04-17,525.71
2077,948,starter,2023-03-09,,512.62
2079,948,starter,2023-03-09,,468.09
2080,949,enterprise,2023-12-06,,9764.9
2081,949,starter,2023-12-06,,454.23
2083,950,growth,2024-06-18,2025-06-18,2473.29
2088,952,starter,2024-01-23,,498.43
2089,953,starter,2024-08-15,,584.37
2090,953,starter,2024-08-15,2025-08-15,554.59
2092,954,growth,2024-09-16,,2207.11
2093,954,starter,2024-09-16,,588.9
2094,955,starter,2025-03-04,,535.1
2096,956,growth,2025-02-28,,2745.64
2098,956,starter,2025-02-28,,599.13
2099,957,growth,2025-02-15,,2364.08
2100,957,starter,2025-02-15,,536.17
2101,958,enterprise,2024-12-27,,12323.96
2103,958,growth,2024-12-27,,2263.96
2104,959,starter,2023-04-11,,405.39
2106,960,growth,2024-02-13,2025-02-12,2700.13
2107,961,enterprise,2025-01-30,2026-01-30,12976.56
2109,963,enterprise,2025-04-03,,11430.07
2110,963,growth,2025-04-03,,2272.7
2111,963,growth,2025-04-03,,2237.82
2113,964,growth,2023-05-04,,2421.32
2115,965,growth,2024-08-25,,2005.36
2116,965,starter,2024-08-25,,513.02
2118,966,starter,2024-10-21,2025-10-21,405.97
2119,967,starter,2025-03-15,2026-03-15,409.55
2122,968,starter,2023-03-13,2024-03-12,513.07
2124,969,starter,2024-02-28,,548.97
2125,969,starter,2024-02-28,,502.18
2129,971,starter,2023-05-11,,571.21
2131,972,starter,2023-12-30,2024-12-29,455.49
2132,973,starter,2025-04-21,,458.69
2134,974,starter,2025-02-06,2026-02-06,553.92
2135,974,starter,2025-02-06,,578.93
2136,974,starter,2025-02-06,,412.13
2140,977,starter,2025-01-14,2026-01-14,504.29
2141,977,enterprise,2025-01-14,2026-01-14,14359.08
2143,978,starter,2024-01-29,2025-01-28,455.28
2144,979,enterprise,2025-04-06,2026-04-06,12796.76
2146,980,growth,2024-06-16,,2038.43
2147,980,starter,2024-06-16,,427.09
2148,980,growth,2024-06-16,2025-06-16,2692.02
2150,981,growth,2024-08-07,,2202.7
2151,982,starter,2024-01-11,,516.35
2154,983,starter,2023-04-20,,537.7
2155,983,enterprise,2023-04-20,,14322.55
2156,983,enterprise,2023-04-20,,10696.73
2157,984,starter,2023-10-14,,525.48
2158,984,growth,2023-10-14,,2866.17
2162,987,enterprise,2024-12-18,,10008.44
2163,987,starter,2024-12-18,,507.6
2164,988,starter,2025-03-04,2026-03-04,499.56
2165,988,starter,2025-03-04,,464.57
2167,989,starter,2024-09-27,2025-09-27,456.9
2169,990,starter,2023-03-13,,477.98
2170,990,starter,2023-03-13,,528.09
2171,990,enterprise,2023-03-13,,13961.35
2172,991,growth,2025-03-08,,2865.46
2176,993,starter,2025-04-27,,598.73
2177,993,starter,2025-04-27,,501.37
2178,994,enterprise,2024-01-09,,9614.62
2179,995,growth,2023-04-07,,2617.69
2180,995,starter,2023-04-07,,515.07
2181,995,starter,2023-04-07,2024-04-06,545.17
2182,996,growth,2023-04-27,,2553.2
2183,996,growth,2023-04-27,,2841.05
2186,997,starter,2023-09-06,,453.8
2187,998,enterprise,2025-04-09,2026-04-09,11599.2
2188,998,starter,2025-04-09,,490.0
2189,998,growth,2025-04-09,2026-04-09,2525.02
2192,1001,starter,2024-01-29,,508.1
2193,1002,growth,2024-01-04,2025-01-03,2560.22
2194,1002,growth,2024-01-04,,2802.14
2195,1003,growth,2024-03-16,2025-03-16,2156.96
2196,1003,starter,2024-03-16,,562.34
2197,1004,starter,2025-03-09,2026-03-09,528.5
2198,1004,growth,2025-03-09,,2743.75
2202,1005,starter,2023-02-28,,548.42
2203,1006,growth,2024-09-16,2025-09-16,2423.21
2204,1007,growth,2023-08-02,,2830.74
2206,1007,starter,2023-08-02,2024-08-01,409.57
2207,1008,starter,2023-09-16,2024-09-15,561.78
2209,1009,starter,2024-09-22,,479.93
2211,1010,starter,2025-01-24,2026-01-24,469.75
2212,1010,enterprise,2025-01-24,,11980.28
2215,1011,starter,2025-03-05,,597.34
2216,1011,starter,2025-03-05,,437.16
2218,1012,growth,2023-08-16,,2452.51
2220,1014,enterprise,2024-08-17,,13494.47
2221,1014,starter,2024-08-17,,428.6
2222,1014,starter,2024-08-17,2025-08-17,572.94
2223,1015,growth,2024-07-28,,2113.02
2224,1015,growth,2024-07-28,2025-07-28,2745.3
2226,1016,starter,2023-03-12,,596.91
2230,1018,starter,2023-03-21,2024-03-20,474.01
2231,1018,starter,2023-03-21,,401.41
2232,1018,starter,2023-03-21,,486.15
2233,1019,starter,2023-04-20,,491.92
2235,1019,starter,2023-04-20,2024-04-19,522.2
2236,1020,growth,2024-12-23,2025-12-23,2582.11
2237,1020,starter,2024-12-23,,580.5
2240,1022,starter,2023-09-13,,481.73
2241,1023,growth,2025-03-03,,2384.96
2243,1024,growth,2024-12-19,,2467.9
2246,1025,starter,2024-09-11,,443.1
2247,1025,growth,2024-09-11,,2227.61
2249,1026,growth,2023-07-10,,2849.77
2250,1026,starter,2023-07-10,2024-07-09,495.01
2251,1027,starter,2024-01-23,,475.65
2253,1027,starter,2024-01-23,,595.32
2254,1028,growth,2024-02-05,,2563.08
2256,1029,enterprise,2023-12-17,,10878.31
2257,1029,growth,2023-12-17,,2764.27
2258,1030,growth,2025-01-18,,2067.3
2259,1030,growth,2025-01-18,2026-01-18,2908.71
2260,1030,starter,2025-01-18,,511.18
2261,1031,growth,2023-10-14,,2156.0
2262,1031,enterprise,2023-10-14,,12614.39
2263,1031,growth,2023-10-14,2024-10-13,2336.23
2265,1032,enterprise,2025-04-08,,12289.73
2266,1033,starter,2023-03-15,,592.18
2268,1033,starter,2023-03-15,2024-03-14,412.93
2270,1035,growth,2023-04-09,,2482.96
2271,1035,starter,2023-04-09,,563.84
2272,1035,enterprise,2023-04-09,,14054.11
2273,1036,starter,2023-03-10,,437.95
2275,1036,starter,2023-03-10,,573.06
2276,1037,enterprise,2025-01-18,,13068.96
2277,1038,starter,2024-02-03,,551.89
2280,1039,starter,2023-11-10,,510.2
2281,1039,starter,2023-11-10,,458.47
2283,1041,starter,2025-01-13,2026-01-13,475.12
2285,1041,starter,2025-01-13,,421.08
2287,1042,enterprise,2024-08-07,,14112.36
2288,1043,growth,2023-03-18,,2880.43
2292,1044,starter,2025-01-25,,589.37
2293,1045,growth,2023-03-25,2024-03-24,2927.83
2294,1045,growth,2023-03-25,,2003.17
2295,1045,starter,2023-03-25,,486.08
2296,1046,growth,2024-10-05,,2343.33
2298,1046,enterprise,2024-10-05,,13914.56
2299,1047,starter,2024-03-31,,544.1
2300,1047,growth,2024-03-31,2025-03-31,2895.65
2301,1048,starter,2024-05-25,2025-05-25,587.82
2302,1048,starter,2024-05-25,,498.02
2303,1049,growth,2024-11-04,2025-11-04,2446.21
2306,1051,starter,2024-11-19,,511.36
2307,1051,starter,2024-11-19,,541.51
2308,1052,enterprise,2025-01-06,,9989.35
2309,1052,enterprise,2025-01-06,2026-01-06,12644.76
2310,1053,starter,2025-03-30,,456.4
2311,1054,starter,2025-04-01,2026-04-01,538.31
2312,1054,starter,2025-04-01,2026-04-01,547.19
2313,1055,starter,2024-09-08,,593.79
2315,1056,starter,2023-05-24,2024-05-23,573.91
2319,1059,starter,2024-11-24,,523.6
2320,1059,starter,2024-11-24,,560.31
2321,1060,starter,2024-10-02,,442.33
2323,1060,growth,2024-10-02,,2270.94
2324,1061,growth,2024-10-21,,2468.9
2325,1061,growth,2024-10-21,2025-10-21,2848.35
2326,1061,starter,2024-10-21,,423.16
2327,1062,growth,2023-08-08,,2599.97
2329,1063,enterprise,2025-01-22,,11958.17
2331,1064,starter,2024-03-09,,410.85
2333,1065,starter,2023-09-08,,515.65
2334,1066,growth,2024-05-21,,2224.35
2336,1067,enterprise,2023-04-18,,10888.31
2337,1067,starter,2023-04-18,,549.19
2338,1068,growth,2024-05-01,,2205.63
2339,1068,enterprise,2024-05-01,,12475.61
2340,1068,starter,2024-05-01,2025-05-01,529.25
2342,1069,growth,2023-02-04,,2545.18
2344,1070,starter,2024-07-03,,425.84
2345,1071,starter,2025-02-16,,566.17
2346,1071,starter,2025-02-16,,536.27
2347,1071,growth,2025-02-16,,2043.21
2348,1072,starter,2024-12-11,,489.39
2349,1072,growth,2024-12-11,,2869.02
2350,1072,enterprise,2024-12-11,,10716.18
2352,1074,growth,2023-08-04,,2975.91
2354,1075,growth,2023-10-24,2024-10-23,2683.44
2355,1076,starter,2023-04-02,,582.34
2356,1077,starter,2024-06-27,,523.59
2357,1077,starter,2024-06-27,,529.89
2359,1078,enterprise,2024-05-30,,12926.13
2360,1078,starter,2024-05-30,,439.05
2361,1079,starter,2023-04-23,,564.44
2362,1079,starter,2023-04-23,2024-04-22,524.9
2363,1079,growth,2023-04-23,2024-04-22,2214.38
2364,1080,starter,2025-03-02,,553.81
2367,1081,starter,2025-02-06,,504.13
2368,1082,enterprise,2024-11-19,,13545.4
2369,1082,starter,2024-11-19,,568.22
2370,1083,enterprise,2024-12-22,,9879.2
2372,1085,starter,2024-04-20,,503.55
2373,1085,starter,2024-04-20,,581.48
2375,1086,growth,2023-09-25,,2346.15
2377,1087,starter,2024-01-07,,500.39
2379,1087,enterprise,2024-01-07,,11710.66
2380,1088,growth,2023-03-04,2024-03-03,2968.18
2382,1089,starter,2024-08-18,,492.02
2384,1090,growth,2024-08-10,2025-08-10,2409.5
2385,1091,growth,2024-02-03,,2949.73
2386,1091,enterprise,2024-02-03,,12702.96
2388,1093,starter,2024-05-28,,405.82
2390,1094,growth,2025-01-12,,2972.43
2394,1096,starter,2025-01-12,2026-01-12,553.39
2395,1096,growth,2025-01-12,,2549.93
2396,1096,growth,2025-01-12,2026-01-12,2029.7
2398,1098,growth,2024-03-05,2025-03-05,2572.82
2399,1099,starter,2024-03-27,,405.9
2400,1099,starter,2024-03-27,2025-03-27,599.3
2401,1099,growth,2024-03-27,,2259.25
2404,1100,starter,2023-01-22,,521.37
2405,1101,growth,2025-04-26,,2269.27
2406,1101,starter,2025-04-26,2026-04-26,559.04
2407,1101,growth,2025-04-26,,2557.87
2408,1102,starter,2024-04-23,,468.16
2411,1103,starter,2024-11-27,,583.12
2413,1104,growth,2023-02-18,,2829.83
2414,1104,starter,2023-02-18,,478.57
2416,1106,enterprise,2023-05-09,2024-05-08,12487.67
2417,1106,growth,2023-05-09,,2419.18
2418,1107,growth,2024-09-25,,2394.95
2419,1107,starter,2024-09-25,,475.35
2420,1107,growth,2024-09-25,,2744.59
2423,1109,starter,2025-01-04,,420.28
2425,1110,starter,2024-02-28,,440.05
2426,1110,starter,2024-02-28,,585.66
2427,1110,growth,2024-02-28,,2618.17
2428,1111,starter,2023-08-19,2024-08-18,412.92
2430,1112,starter,2024-01-12,,466.04
2431,1112,growth,2024-01-12,,2719.14
2432,1113,growth,2025-02-17,,2607.51
2433,1113,starter,2025-02-17,,560.62
2435,1114,growth,2025-03-24,,2381.5
2436,1115,growth,2023-03-09,2024-03-08,2941.1
2437,1115,growth,2023-03-09,,2454.92
2438,1115,starter,2023-03-09,2024-03-08,430.57
2440,1117,growth,2025-03-04,2026-03-04,2440.81
2441,1117,starter,2025-03-04,,592.86
2443,1118,starter,2025-03-09,,490.98
2444,1119,growth,2025-04-04,,2049.08
2445,1120,enterprise,2025-01-29,,10339.81
2446,1120,starter,2025-01-29,,485.62
2448,1121,starter,2024-07-21,,521.01
2449,1122,starter,2025-04-10,2026-04-10,428.09
2452,1123,growth,2024-10-26,2025-10-26,2176.8
2453,1123,starter,2024-10-26,,573.61
2454,1124,growth,2024-01-03,2025-01-02,2868.75
2455,1125,starter,2024-04-13,,569.15
2456,1125,growth,2024-04-13,2025-04-13,2488.06
2457,1125,starter,2024-04-13,2025-04-13,560.86
2458,1126,enterprise,2025-03-03,,13720.58
2459,1126,growth,2025-03-03,2026-03-03,2470.75
2460,1126,starter,2025-03-03,,411.58
2461,1127,starter,2025-03-18,,421.77
2462,1127,growth,2025-03-18,,2406.68
2464,1128,starter,2025-02-06,,505.72
2465,1128,starter,2025-02-06,,455.97
2466,1128,starter,2025-02-06,,523.7
2469,1130,starter,2024-02-03,,549.58
2470,1131,growth,2025-02-18,2026-02-18,2239.56
2471,1131,enterprise,2025-02-18,2026-02-18,11937.01
2472,1132,growth,2023-02-08,,2845.53
2474,1133,starter,2023-12-29,,445.25
2475,1134,starter,2024-03-18,,557.16
2478,1135,starter,2024-01-08,2025-01-07,554.55
2479,1136,growth,2023-11-20,2024-11-19,2148.93
2481,1137,starter,2023-12-11,2024-12-10,556.8
2482,1137,starter,2023-12-11,,439.54
2483,1138,growth,2025-01-30,,2805.3
2484,1139,starter,2023-04-19,,562.74
2485,1139,starter,2023-04-19,,454.67
2486,1139,growth,2023-04-19,2024-04-18,2816.14
2487,1140,starter,2024-08-15,,597.36
2488,1141,starter,2023-09-10,,536.53
2489,1141,growth,2023-09-10,2024-09-09,2639.81
2490,1141,starter,2023-09-10,,593.44
2493,1143,growth,2024-10-17,,2281.56
2494,1143,starter,2024-10-17,,454.72
2495,1143,starter,2024-10-17,2025-10-17,411.29
2496,1144,growth,2024-03-07,,2756.77
2497,1144,growth,2024-03-07,2025-03-07,2950.06
2498,1144,starter,2024-03-07,2025-03-07,400.29
2499,1145,starter,2024-04-22,,599.42
2500,1146,starter,2023-08-08,,574.11
2501,1146,growth,2023-08-08,,2959.96
2503,1147,growth,2024-02-26,,2488.46
2504,1147,starter,2024-02-26,,449.15
2506,1149,starter,2024-12-11,,446.75
2507,1149,starter,2024-12-11,,426.16
2509,1150,starter,2023-08-08,2024-08-07,545.83
2510,1151,starter,2023-03-20,,439.14
2512,1151,starter,2023-03-20,,408.88
2513,1152,growth,2023-10-13,2024-10-12,2214.5
2514,1152,starter,2023-10-13,,548.39
2518,1154,enterprise,2023-09-21,2024-09-20,14245.02
2519,1155,growth,2024-06-02,,2840.02
2520,1155,growth,2024-06-02,,2698.76
2523,1156,growth,2025-03-02,,2820.85
2524,1157,starter,2023-10-16,2024-10-15,495.13
2525,1157,starter,2023-10-16,,557.6
2526,1158,enterprise,2025-01-09,,12617.81
2527,1158,starter,2025-01-09,2026-01-09,538.12
2530,1159,starter,2024-01-22,,450.26
2533,1160,starter,2025-01-07,,481.57
2534,1161,starter,2024-03-18,2025-03-18,593.15
2536,1162,starter,2024-09-11,,510.38
2538,1162,growth,2024-09-11,,2887.51
2539,1163,starter,2024-12-06,,412.16
2541,1163,starter,2024-12-06,2025-12-06,446.88
2542,1164,enterprise,2023-09-14,,13213.54
2544,1164,starter,2023-09-14,,400.85
2545,1165,growth,2024-09-29,2025-09-29,2917.51
2546,1165,growth,2024-09-29,,2374.43
2547,1165,growth,2024-09-29,,2897.88
2548,1166,starter,2023-11-10,2024-11-09,573.87
2549,1166,starter,2023-11-10,,575.78
2555,1168,starter,2024-05-26,,585.95
2556,1169,growth,2023-04-25,,2190.77
2557,1170,starter,2024-02-19,,481.88
2558,1170,starter,2024-02-19,,469.32
2559,1170,enterprise,2024-02-19,,10364.35
2562,1171,starter,2025-02-15,2026-02-15,568.77
2565,1173,enterprise,2023-04-28,,10197.63
2566,1173,enterprise,2023-04-28,,12245.57
2567,1174,starter,2025-02-28,2026-02-28,575.53
2570,1175,growth,2024-06-25,,2881.81
2571,1175,starter,2024-06-25,,460.48
2572,1176,growth,2023-08-04,,2390.64
2573,1176,growth,2023-08-04,2024-08-03,2655.01
2575,1177,growth,2023-02-21,,2520.11
2577,1177,starter,2023-02-21,2024-02-21,524.35
2578,1178,starter,2024-02-13,,436.31
2579,1178,growth,2024-02-13,2025-02-12,2022.11
2580,1178,growth,2024-02-13,2025-02-12,2413.07
2582,1179,starter,2023-06-14,,478.8
2585,1180,growth,2024-05-19,,2120.06
2587,1181,growth,2023-09-16,2024-09-15,2269.89
2589,1182,growth,2023-03-31,,2295.27
2590,1182,starter,2023-03-31,,494.23
2591,1183,growth,2023-11-04,,2117.1
2592,1183,starter,2023-11-04,,402.83
2593,1184,starter,2023-12-21,,517.87
2594,1185,growth,2024-07-30,,2075.03
2595,1186,growth,2023-07-10,,2251.99
2596,1187,growth,2024-04-30,,2831.25
2597,1187,growth,2024-04-30,2025-04-30,2700.39
2600,1188,growth,2023-03-20,,2780.4
2601,1188,growth,2023-03-20,,2879.67
2602,1189,enterprise,2025-03-07,,14351.06
2603,1189,starter,2025-03-07,2026-03-07,414.17
2604,1190,growth,2023-05-02,,2950.37
2606,1190,enterprise,2023-05-02,,13604.97
2607,1191,starter,2023-11-12,,573.0
2609,1193,enterprise,2025-04-09,,10667.05
2610,1193,growth,2025-04-09,,2289.45
2612,1194,starter,2023-10-02,,578.84
2613,1194,growth,2023-10-02,,2013.98
2614,1194,growth,2023-10-02,2024-10-01,2627.4
2615,1195,enterprise,2023-03-12,,10459.02
2617,1196,starter,2024-06-02,2025-06-02,500.44
2618,1196,growth,2024-06-02,,2092.85
2619,1197,growth,2024-11-30,2025-11-30,2119.63
2621,1198,enterprise,2024-10-26,,13203.29
2622,1198,growth,2024-10-26,,2000.91
2625,1200,growth,2024-02-14,2025-02-13,2613.81
2627,1200,starter,2024-02-14,,571.05
2628,1201,starter,2025-01-27,2026-01-27,455.54
2630,1202,enterprise,2023-12-09,2024-12-08,10076.33
2631,1203,growth,2025-01-07,,2416.45
2632,1203,enterprise,2025-01-07,2026-01-07,10230.72
2633,1203,growth,2025-01-07,,2743.68
2634,1204,growth,2024-06-19,,2130.18
2635,1204,starter,2024-06-19,2025-06-19,533.27
2639,1206,growth,2023-04-08,,2242.0
2640,1206,starter,2023-04-08,,428.56
2641,1206,growth,2023-04-08,,2825.16
2642,1207,growth,2023-05-18,,2700.98
2643,1207,growth,2023-05-18,,2373.3
2644,1207,starter,2023-05-18,,551.5
2645,1208,starter,2025-03-23,,426.24
2646,1209,starter,2024-05-30,,514.02
2647,1209,starter,2024-05-30,2025-05-30,419.17
2650,1210,enterprise,2025-01-19,2026-01-19,9600.83
2651,1210,enterprise,2025-01-19,,13294.86
2653,1211,starter,2025-01-01,,499.41
2656,1212,starter,2024-10-16,,523.17
2658,1213,growth,2024-10-24,,2232.71
2660,1213,starter,2024-10-24,,494.89
2661,1214,starter,2024-09-15,,462.37
2662,1214,growth,2024-09-15,,2329.86
2663,1214,growth,2024-09-15,2025-09-15,2683.21
2665,1215,growth,2025-02-17,,2359.27
2666,1215,starter,2025-02-17,,515.88
2668,1216,enterprise,2023-07-27,,9677.64
2669,1216,growth,2023-07-27,,2818.43
2672,1217,growth,2025-01-09,,2497.18
2673,1218,starter,2023-02-27,,517.19
2674,1218,growth,2023-02-27,,2898.27
2675,1218,starter,2023-02-27,2024-02-27,475.95
2676,1219,growth,2024-11-24,,2560.89
2678,1219,starter,2024-11-24,2025-11-24,418.68
2679,1220,growth,2024-12-20,,2440.29
2680,1220,growth,2024-12-20,,2461.13
2683,1221,starter,2024-03-06,,457.06
2684,1222,starter,2024-11-30,,493.59
2686,1223,enterprise,2024-11-01,,12902.44
2688,1224,starter,2025-03-08,,490.97
2689,1225,starter,2023-06-22,,593.53
2690,1225,starter,2023-06-22,,515.91
2691,1225,enterprise,2023-06-22,,10007.93
2692,1226,starter,2025-03-31,,479.71
2693,1227,starter,2023-09-04,,598.64
2695,1228,enterprise,2023-04-02,,10127.57
2696,1228,starter,2023-04-02,2024-04-01,443.22
2698,1229,growth,2023-10-24,,2510.73
2700,1230,starter,2024-06-24,,526.36
2701,1230,enterprise,2024-06-24,2025-06-24,10342.98
2703,1231,starter,2023-03-10,,455.97
2704,1232,starter,2025-03-23,,582.28
2706,1233,growth,2024-10-12,,2036.43
2708,1234,starter,2024-06-11,,484.85
2709,1234,starter,2024-06-11,2025-06-11,484.92
2710,1235,starter,2024-12-30,,436.24
2711,1235,growth,2024-12-30,2025-12-30,2608.71
2712,1236,growth,2025-02-10,,2443.68
2714,1237,starter,2024-01-15,2025-01-14,519.47
2717,1238,starter,2024-03-30,2025-03-30,554.49
2718,1239,starter,2025-01-11,,433.99
2721,1240,growth,2024-01-10,2025-01-09,2947.36
2723,1240,growth,2024-01-10,,2283.86
2726,1241,growth,2025-02-12,,2636.43
2727,1242,starter,2025-02-22,,571.56
2728,1242,starter,2025-02-22,,452.54
2729,1243,starter,2024-08-04,,569.7
2730,1243,starter,2024-08-04,,464.58
2731,1244,enterprise,2025-03-29,,14140.76
2732,1244,starter,2025-03-29,,516.08
2733,1244,growth,2025-03-29,,2614.95
2734,1245,growth,2025-01-13,,2076.91
2735,1245,growth,2025-01-13,,2848.61
2736,1245,enterprise,2025-01-13,,13646.55
2737,1246,starter,2023-08-20,,518.86
2738,1246,growth,2023-08-20,,2703.5
2739,1247,enterprise,2023-08-29,,11384.02
2741,1247,growth,2023-08-29,2024-08-28,2682.31
2742,1248,starter,2023-12-02,2024-12-01,528.42
2743,1248,starter,2023-12-02,,534.73
2745,1249,growth,2024-03-15,,2117.17
2746,1249,growth,2024-03-15,,2380.65
2747,1250,enterprise,2023-11-18,,10954.43
2748,1250,growth,2023-11-18,2024-11-17,2882.04
2750,1251,growth,2024-08-22,,2956.48
2752,1251,starter,2024-08-22,,521.83
2753,1252,starter,2024-11-29,,593.89
2754,1252,starter,2024-11-29,2025-11-29,544.97
2755,1252,starter,2024-11-29,2025-11-29,597.31
2756,1253,growth,2023-08-05,,2785.64
